INFO 2022-07-28 22:43:57,422 database not connected
ERROR 2022-07-29 21:41:20,372 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,372 Data inserted
INFO 2022-07-29 21:41:20,388 Data inserted
INFO 2022-07-29 21:41:20,388 Data inserted
ERROR 2022-07-29 21:41:20,395 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,395 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,395 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,395 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,395 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,395 Data inserted
ERROR 2022-07-29 21:41:20,395 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,395 Data inserted
ERROR 2022-07-29 21:41:20,395 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,395 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,395 Data inserted
ERROR 2022-07-29 21:41:20,395 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,395 Data inserted
INFO 2022-07-29 21:41:20,410 Data inserted
ERROR 2022-07-29 21:41:20,410 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,410 Data inserted
ERROR 2022-07-29 21:41:20,410 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,410 Data inserted
ERROR 2022-07-29 21:41:20,410 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,410 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,410 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,410 Data inserted
ERROR 2022-07-29 21:41:20,410 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,426 Data inserted
ERROR 2022-07-29 21:41:20,426 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,426 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,426 Data inserted
ERROR 2022-07-29 21:41:20,426 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,426 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,426 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,426 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,426 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,426 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,426 Data inserted
ERROR 2022-07-29 21:41:20,426 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,426 Data inserted
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,441 Data inserted
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,441 Data inserted
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,441 Data inserted
ERROR 2022-07-29 21:41:20,441 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,457 Data inserted
INFO 2022-07-29 21:41:20,457 Data inserted
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,457 Data inserted
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,457 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,473 Data inserted
ERROR 2022-07-29 21:41:20,473 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,473 Data inserted
INFO 2022-07-29 21:41:20,473 Data inserted
ERROR 2022-07-29 21:41:20,473 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,473 Data inserted
INFO 2022-07-29 21:41:20,473 Data inserted
ERROR 2022-07-29 21:41:20,473 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,473 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,488 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,488 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,488 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,488 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,488 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,488 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,488 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,488 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,488 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,488 Data inserted
ERROR 2022-07-29 21:41:20,495 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,495 Data inserted
ERROR 2022-07-29 21:41:20,495 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,495 Data inserted
INFO 2022-07-29 21:41:20,495 Data inserted
INFO 2022-07-29 21:41:20,495 Data inserted
ERROR 2022-07-29 21:41:20,495 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,495 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,495 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,495 Data inserted
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,510 Data inserted
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,510 Data inserted
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,510 Data inserted
INFO 2022-07-29 21:41:20,510 Data inserted
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,510 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,526 Data inserted
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,526 Data inserted
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,526 Data inserted
ERROR 2022-07-29 21:41:20,526 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,526 Data inserted
ERROR 2022-07-29 21:41:20,542 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,542 Data inserted
ERROR 2022-07-29 21:41:20,542 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,542 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,542 Data inserted
ERROR 2022-07-29 21:41:20,542 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,542 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,542 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,542 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,542 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:41:20,542 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:41:20,542 Data inserted
INFO 2022-07-29 21:41:20,542 Data inserted
INFO 2022-07-29 21:41:20,557 Data inserted
INFO 2022-07-29 21:41:20,557 Data inserted
INFO 2022-07-29 21:41:20,557 Data inserted
INFO 2022-07-29 21:41:20,557 Data inserted
INFO 2022-07-29 21:41:20,557 Data inserted
INFO 2022-07-29 21:41:20,557 Data inserted
INFO 2022-07-29 21:41:20,557 Data inserted
INFO 2022-07-29 21:41:20,573 Data inserted
INFO 2022-07-29 21:41:20,573 Data inserted
INFO 2022-07-29 21:41:20,573 Data inserted
INFO 2022-07-29 21:41:20,573 Data inserted
INFO 2022-07-29 21:41:20,573 Data inserted
INFO 2022-07-29 21:41:20,573 Data inserted
INFO 2022-07-29 21:41:20,573 Data inserted
INFO 2022-07-29 21:41:20,573 Data inserted
INFO 2022-07-29 21:41:20,589 Data inserted
INFO 2022-07-29 21:41:20,589 Data inserted
INFO 2022-07-29 21:41:20,595 Data inserted
INFO 2022-07-29 21:41:20,595 Data inserted
INFO 2022-07-29 21:41:20,595 Data inserted
INFO 2022-07-29 21:41:20,595 Data inserted
INFO 2022-07-29 21:41:20,595 Data inserted
INFO 2022-07-29 21:41:20,595 Data inserted
INFO 2022-07-29 21:41:20,595 Data inserted
INFO 2022-07-29 21:41:20,611 Data inserted
INFO 2022-07-29 21:41:20,611 Data inserted
INFO 2022-07-29 21:41:20,611 Data inserted
INFO 2022-07-29 21:41:20,611 Data inserted
INFO 2022-07-29 21:41:20,611 Data inserted
INFO 2022-07-29 21:41:20,611 Data inserted
INFO 2022-07-29 21:41:20,611 Data inserted
INFO 2022-07-29 21:41:20,626 Data inserted
INFO 2022-07-29 21:41:20,626 Data inserted
INFO 2022-07-29 21:41:20,626 Data inserted
INFO 2022-07-29 21:41:20,626 Data inserted
INFO 2022-07-29 21:41:20,626 Data inserted
INFO 2022-07-29 21:41:20,626 Data inserted
INFO 2022-07-29 21:41:20,626 Data inserted
INFO 2022-07-29 21:41:20,642 Data inserted
INFO 2022-07-29 21:41:20,642 Data inserted
INFO 2022-07-29 21:41:20,642 Data inserted
INFO 2022-07-29 21:41:20,642 Data inserted
INFO 2022-07-29 21:41:20,642 Data inserted
INFO 2022-07-29 21:41:20,642 Data inserted
INFO 2022-07-29 21:41:20,642 Data inserted
INFO 2022-07-29 21:41:20,658 Data inserted
INFO 2022-07-29 21:41:20,658 Data inserted
INFO 2022-07-29 21:41:20,673 Data inserted
INFO 2022-07-29 21:41:20,673 Data inserted
INFO 2022-07-29 21:41:20,695 Data inserted
INFO 2022-07-29 21:41:20,695 Data inserted
INFO 2022-07-29 21:41:20,711 Data inserted
INFO 2022-07-29 21:41:20,726 Data inserted
INFO 2022-07-29 21:41:20,726 Data inserted
INFO 2022-07-29 21:41:20,742 Data inserted
INFO 2022-07-29 21:41:20,742 Data inserted
INFO 2022-07-29 21:41:20,742 Data inserted
INFO 2022-07-29 21:41:20,742 Data inserted
INFO 2022-07-29 21:43:47,589 database connected
INFO 2022-07-29 21:44:09,327 database connected
INFO 2022-07-29 21:47:23,459 database connected
ERROR 2022-07-29 21:47:23,660 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,661 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,662 Data inserted
INFO 2022-07-29 21:47:23,665 Data inserted
ERROR 2022-07-29 21:47:23,668 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,669 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,670 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,670 Data inserted
ERROR 2022-07-29 21:47:23,673 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,674 Data inserted
ERROR 2022-07-29 21:47:23,676 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,678 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,678 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,679 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,680 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,681 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,681 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,682 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,682 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,683 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,684 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,684 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,685 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,685 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,686 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,686 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,687 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,687 Data inserted
INFO 2022-07-29 21:47:23,689 Data inserted
INFO 2022-07-29 21:47:23,692 Data inserted
INFO 2022-07-29 21:47:23,694 Data inserted
INFO 2022-07-29 21:47:23,696 Data inserted
ERROR 2022-07-29 21:47:23,699 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,699 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,700 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,701 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,701 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,702 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,703 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,704 Data inserted
INFO 2022-07-29 21:47:23,706 Data inserted
INFO 2022-07-29 21:47:23,708 Data inserted
ERROR 2022-07-29 21:47:23,710 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,711 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,712 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,713 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,714 Data inserted
ERROR 2022-07-29 21:47:23,718 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,719 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,720 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,721 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,722 Data inserted
INFO 2022-07-29 21:47:23,724 Data inserted
ERROR 2022-07-29 21:47:23,727 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,728 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,728 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,729 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,730 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,730 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,731 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,732 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,733 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,734 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,734 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,735 Data inserted
INFO 2022-07-29 21:47:23,738 Data inserted
ERROR 2022-07-29 21:47:23,740 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,741 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,741 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,742 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,742 Data inserted
ERROR 2022-07-29 21:47:23,745 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,746 Data inserted
ERROR 2022-07-29 21:47:23,748 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,748 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,749 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,750 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,751 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,751 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,752 Data inserted
INFO 2022-07-29 21:47:23,754 Data inserted
ERROR 2022-07-29 21:47:23,757 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,758 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,759 Data inserted
ERROR 2022-07-29 21:47:23,761 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,761 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,762 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,762 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,763 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,764 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,764 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,765 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,766 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,767 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,767 Data inserted
ERROR 2022-07-29 21:47:23,769 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,770 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,771 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,772 Data inserted
ERROR 2022-07-29 21:47:23,774 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,774 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,775 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,775 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,776 1054 (42S22): Unknown column 'nan' in 'field list'
ERROR 2022-07-29 21:47:23,777 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,778 Data inserted
ERROR 2022-07-29 21:47:23,780 1054 (42S22): Unknown column 'nan' in 'field list'
INFO 2022-07-29 21:47:23,781 Data inserted
ERROR 2022-07-29 21:47:23,783 1054 (42S22): Unknown column 'nan' in 'field list'
